property_id,property_name,reference_rate_night,rating,n_reviews,city,country,property_type,url_property
563553175219651122,Habitación compartida en Barcelona,45.0,4.48,277,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/563553175219651122?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-02&check_out=2024-11-07&source_impression_id=p3_1730069795_P3o8tokmMrz9HJwR&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
1126798235728845250,Habitación en Barcelona,45.0,4.52,23,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1126798235728845250?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1878468353&search_mode=regular_search&check_in=2024-11-14&check_out=2024-11-19&source_impression_id=p3_1730069795_P39gBXyZXglOKjE6&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
790496430265031624,Habitación en Hospitalet de Llobregat,33.0,4.57,70,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/790496430265031624?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1866284264&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069795_P32Rz17heVPHFLto&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
23232623,Apartamento en Sant Just Desvern,71.0,4.73,186,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/23232623?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-23&check_out=2024-11-28&source_impression_id=p3_1730069795_P3G6uwgaySmkxLkY&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
48666768,Habitación en Vilassar de Mar,89.0,4.91,162,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/48666768?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1597699018&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069795_P39bUIMsS56QTh3-&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
1079819174685463216,Habitación en Barcelona,46.0,5.0,7,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1079819174685463216?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1830680494&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069795_P3VJBZzjSZViQip6&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
5856211,Condo en Barcelona,126.0,4.6,427,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/5856211?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2025-01-11&check_out=2025-01-16&source_impression_id=p3_1730069795_P3ylooynCpiBhK2C&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
723620525927087811,Habitación en Barcelona,61.0,4.67,46,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/723620525927087811?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1497226109&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069795_P3S1ITv3RcrsINPH&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
5217899,Habitación en Barcelona,45.0,-1.0,0,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/5217899?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1885210447&search_mode=regular_search&check_in=2024-11-15&check_out=2024-11-20&source_impression_id=p3_1730069795_P3NzcgiXPpjWVO-0&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
902896849301776863,Habitación en Hospitalet de Llobregat,51.0,4.64,101,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/902896849301776863?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1899633908&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069795_P3JQw-oUKbMd4GRQ&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
42979236,Habitación en Barcelona,17.0,4.25,8,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/42979236?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=988235854&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069796_P3sE5pGYDKdkFfrj&previous_page_section_name=1000&federated_search_id=f2edc5a8-c04f-44cc-80d7-8ee5e36d895e&currency=EUR
1255085697817651295,Habitación en Barcelona,43.0,4.5,4,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1255085697817651295?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2001607939&search_mode=regular_search&check_in=2024-12-15&check_out=2024-12-20&source_impression_id=p3_1730069803_P3ZBSkllPE8eF4Lu&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
37900679,Habitación en Barcelona,40.0,4.63,67,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/37900679?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1903883755&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730069803_P3SEQTb_yni6eHJ3&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
1093448422640679577,Lugar para quedarse en Barcelona,65.0,4.74,68,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/1093448422640679577?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730069803_P37CcM_gIIxVAMbV&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
1529855,Apartamento en Barcelona,93.0,4.78,592,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/1529855?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069803_P3FnhA2Vdyueal39&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
33824058,Habitación en Barcelona,46.0,4.0,10,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/33824058?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1958011937&search_mode=regular_search&check_in=2024-11-02&check_out=2024-11-07&source_impression_id=p3_1730069803_P3N8ELp2kbm5anZ8&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
40661708,Habitación en Hospitalet de Llobregat,49.0,4.91,66,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/40661708?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1039798167&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730069803_P3FO572MnSUOqs6P&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
988277234856267358,Habitación en Barcelona,58.0,4.72,46,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/988277234856267358?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1746572457&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730069803_P393jMevS7zPUvga&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
873241310304024021,Habitación en Barcelona,43.0,4.57,42,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/873241310304024021?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1632006710&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-06&source_impression_id=p3_1730069803_P3TyOmJ9SFJMgqrh&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
567444890899139100,Habitación en Corbera de Llobregat,30.0,4.81,142,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/567444890899139100?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1345886148&search_mode=regular_search&check_in=2024-11-04&check_out=2024-11-09&source_impression_id=p3_1730069803_P3hg688_GHBdNGwc&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
995860254629748261,Habitación en Badalona,40.0,4.69,49,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/995860254629748261?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1753645268&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-06&source_impression_id=p3_1730069803_P35nEVDo-D-AWkyd&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
752955860567256288,Lugar para quedarse en Barcelona,58.0,4.85,175,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/752955860567256288?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069803_P3YGgvvAmeDKkiSr&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
799648992757019799,Habitación en Hospitalet de Llobregat,39.0,4.86,57,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/799648992757019799?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1561083992&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730069803_P3Yo9TBFfwZCQcdc&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
11685016,Condo en Barcelona,104.0,4.83,374,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/11685016?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-02&check_out=2024-12-07&source_impression_id=p3_1730069803_P3aVfkPw-nK8knUG&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
18053584,Apartamento en Barcelona,117.0,4.3,91,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/18053584?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069803_P3kPxD-j-_N18l2Q&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
53236289,Alojamiento vacacional en Barcelona,148.0,4.85,552,Barcelona,España,Alojamiento,https://www.airbnb.com.pe/rooms/53236289?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069803_P3TXsxDN_lPiQ8As&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
689117214648514891,Habitación en Barcelona,56.0,4.3,99,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/689117214648514891?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1465998417&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069803_P3XkMsxPuyMU87hs&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
27845927,Habitación en Hospitalet de Llobregat,45.0,4.81,154,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/27845927?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1521833253&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730069803_P3_nhlPeW0MqLm-L&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
16780794,Habitación en Barcelona,48.0,4.6,192,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/16780794?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1571197298&search_mode=regular_search&check_in=2024-12-08&check_out=2024-12-13&source_impression_id=p3_1730069803_P3x7Yvktyy9QlPq5&previous_page_section_name=1000&federated_search_id=0db97f82-21c3-48a0-a5eb-007c9c3c0100&currency=EUR
27845927,Habitación en Hospitalet de Llobregat,45.0,4.81,154,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/27845927?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1521833253&search_mode=regular_search&check_in=2024-11-09&check_out=2024-11-14&source_impression_id=p3_1730069809_P3Ey14MuwiSHkUrq&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
1100488398083786257,Habitación en Barcelona,46.0,4.74,61,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1100488398083786257?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1933994847&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069809_P32FtfAhyuS20rRl&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
1112353208786620411,Habitación en Barcelona,51.0,-1.0,0,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1112353208786620411?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1861259718&search_mode=regular_search&check_in=2024-12-07&check_out=2024-12-12&source_impression_id=p3_1730069809_P3NHY3sy1aVM7CNK&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
883218647054187660,Habitación en Viladecans,41.0,4.84,124,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/883218647054187660?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1906924210&search_mode=regular_search&check_in=2024-11-01&check_out=2024-11-06&source_impression_id=p3_1730069809_P3f4oGWTLQKrrwjG&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
1233920794399063200,Habitación en Barcelona,29.0,4.67,6,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1233920794399063200?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1986325635&search_mode=regular_search&check_in=2024-11-14&check_out=2024-11-19&source_impression_id=p3_1730069809_P3JnD2re7pjentze&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
923035877480906247,Habitación en Barcelona,52.0,4.81,72,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/923035877480906247?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1937740086&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069809_P3W08611WbRfKcwI&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
972368131833350601,Lugar para quedarse en Hospitalet de Llobregat,46.0,4.72,29,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/972368131833350601?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069809_P3k3UuB9zyOakM5Q&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
609088912417473137,Apartamento en Hospitalet de Llobregat,81.0,4.91,140,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/609088912417473137?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-18&check_out=2024-11-23&source_impression_id=p3_1730069809_P3205Hbh2ddUqe6q&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
47371366,Suite de invitados en Vilassar de Mar,65.0,4.91,133,Barcelona,España,Suite,https://www.airbnb.com.pe/rooms/47371366?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-20&check_out=2024-11-25&source_impression_id=p3_1730069809_P39ziXi1T-Fb-zR7&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
16563363,Habitación en Barcelona,60.0,4.81,345,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/16563363?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1206662968&search_mode=regular_search&check_in=2024-12-01&check_out=2024-12-06&source_impression_id=p3_1730069809_P3Jl4bVnTjHtft39&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
1248356934153505398,Habitación en Barcelona,54.0,4.5,6,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1248356934153505398?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1995930638&search_mode=regular_search&check_in=2024-11-16&check_out=2024-11-21&source_impression_id=p3_1730069809_P3EPACBRo6znwOKY&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
1102583562378842806,Habitación en Barcelona,50.0,4.33,36,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1102583562378842806?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2014221738&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069809_P3k7k4j7DdxtNS7I&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
972366981696468822,Lugar para quedarse en Hospitalet de Llobregat,44.0,4.61,67,Barcelona,España,No reconocido,https://www.airbnb.com.pe/rooms/972366981696468822?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-03&check_out=2024-11-08&source_impression_id=p3_1730069809_P3K5m9GIl_Yla_9w&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
661678370861367884,Habitación en Barcelona,56.0,4.67,168,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/661678370861367884?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1463131046&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730069809_P37yIfiEFiO1k4RW&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
909968978800483846,Apartamento en Barcelona,136.0,4.95,136,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/909968978800483846?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730069809_P39edxfHV7V23OJ9&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
1269003498198056493,Habitación en Cornellà de Llobregat,51.0,0.0,0,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1269003498198056493?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2017442232&search_mode=regular_search&check_in=2024-11-04&check_out=2024-11-09&source_impression_id=p3_1730069809_P3Dyft6tXqMD5gUm&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
24156044,Habitación en Barcelona,60.0,4.91,151,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/24156044?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1629445617&search_mode=regular_search&check_in=2024-11-27&check_out=2024-12-02&source_impression_id=p3_1730069809_P3cxsIwKszipTV-e&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
971658611130214646,Apartamento en Barcelona,76.0,4.43,35,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/971658611130214646?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-30&check_out=2024-12-05&source_impression_id=p3_1730069809_P3nBPq26lzPin9Fh&previous_page_section_name=1000&federated_search_id=5c746ce6-d3ca-4a92-9f12-d1ecd96ea6c5&currency=EUR
661678370861367884,Habitación en Barcelona,56.0,4.67,168,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/661678370861367884?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1463131046&search_mode=regular_search&check_in=2024-11-11&check_out=2024-11-16&source_impression_id=p3_1730069816_P3YSHnwAEPrdwdbx&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
909968978800483846,Apartamento en Barcelona,136.0,4.95,136,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/909968978800483846?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-12-09&check_out=2024-12-14&source_impression_id=p3_1730069818_P3aG7KEkhz7FYt8-&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
971658611130214646,Apartamento en Barcelona,76.0,4.43,35,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/971658611130214646?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-30&check_out=2024-12-05&source_impression_id=p3_1730069818_P3DPlUC6luuN5hqS&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
1269003498198056493,Habitación en Cornellà de Llobregat,51.0,0.0,0,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1269003498198056493?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=2017442232&search_mode=regular_search&check_in=2024-11-04&check_out=2024-11-09&source_impression_id=p3_1730069818_P3i-xgrbihhAVLKt&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
1219487292461143358,Habitación en Barcelona,46.0,4.55,11,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1219487292461143358?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1990210809&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069818_P3YxX8gmE_YnALLP&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
24156044,Habitación en Barcelona,60.0,4.91,151,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/24156044?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1629445617&search_mode=regular_search&check_in=2024-11-27&check_out=2024-12-02&source_impression_id=p3_1730069818_P3T3GjcAdXU22tfc&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
621656,Habitación en Barcelona,58.0,4.84,390,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/621656?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=738296783&search_mode=regular_search&check_in=2025-01-02&check_out=2025-01-07&source_impression_id=p3_1730069818_P3xVVXD4zPN6Juqz&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
929436464280368152,Apartamento en Barcelona,81.0,4.67,49,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/929436464280368152?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069818_P3KZPWoPOIDUwDxP&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
1089799535206235128,Apartamento en Bellvei,48.0,4.83,35,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/1089799535206235128?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-17&check_out=2024-11-22&source_impression_id=p3_1730069818_P3Xp6vfeh_-ye2E6&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
1106437543785641970,Habitación en Barcelona,41.0,4.64,14,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/1106437543785641970?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1943912494&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069818_P3CRsOPN1UOhitZt&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
915962987016051990,Apartamento en Calafell,57.0,4.68,120,Barcelona,España,Apartamento,https://www.airbnb.com.pe/rooms/915962987016051990?adults=1&children=0&enable_m3_private_room=true&infants=0&pets=0&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069818_P3P9mAao4LyojlyD&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
477256,Habitación en Barcelona,63.0,4.66,314,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/477256?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1823469255&search_mode=regular_search&check_in=2024-11-06&check_out=2024-11-11&source_impression_id=p3_1730069818_P3CTCO_rHx_t56f6&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
826765533702129277,Habitación en Barcelona,68.0,4.7,93,Barcelona,España,Habitación,https://www.airbnb.com.pe/rooms/826765533702129277?adults=1&category_tag=Tag%3A8678&children=0&enable_m3_private_room=true&infants=0&pets=0&photo_id=1591940329&search_mode=regular_search&check_in=2024-11-10&check_out=2024-11-15&source_impression_id=p3_1730069818_P3dx_nkxshYdmlym&previous_page_section_name=1000&federated_search_id=45095317-be5d-4818-bfa2-dde0321f82dd&currency=EUR
